[DEBUG] 2014-09-05 17:26:21,477 ==> Logging Provider: org.jboss.logging.Log4jLoggerProvider
    [DEBUG] 2014-09-05 17:26:36,148 ==> Static select for entity com.maxcom.mpm.model.MpmTprocesos [PESSIMISTIC_WRITE]: select mpmtproces0_.ID_PROCESO as ID1_11_0_, mpmtproces0_.ID_ESTADO as ID2_11_0_, mpmtproces0_.TIPO_PROCESO as TIPO3_11_0_, mpmtproces0_.FECHA_INI_GEN as FECHA4_11_0_, mpmtproces0_.FECHA_CIERRE as FECHA5_11_0_, mpmtproces0_.CREADO_POR as CREADO6_11_0_, mpmtproces0_.FECHA_CREACION as FECHA7_11_0_, mpmtproces0_.SISTEMA as SISTEMA11_0_, mpmtproces0_.MODIFICADO_POR as MODIFICADO9_11_0_, mpmtproces0_.FECHA_MODIFICACION as FECHA10_11_0_, mpmtproces0_.FECHA_FIN_GEN as FECHA11_11_0_ from ADMIN_MPM.MPM_TPROCESOS mpmtproces0_ where mpmtproces0_.ID_PROCESO=? for update
    [DEBUG] 2014-09-05 17:26:36,158 ==> Static select for entity com.maxcom.mpm.model.MpmTprocesos [PESSIMISTIC_FORCE_INCREMENT]: select mpmtproces0_.ID_PROCESO as ID1_11_0_, mpmtproces0_.ID_ESTADO as ID2_11_0_, mpmtproces0_.TIPO_PROCESO as TIPO3_11_0_, mpmtproces0_.FECHA_INI_GEN as FECHA4_11_0_, mpmtproces0_.FECHA_CIERRE as FECHA5_11_0_, mpmtproces0_.CREADO_POR as CREADO6_11_0_, mpmtproces0_.FECHA_CREACION as FECHA7_11_0_, mpmtproces0_.SISTEMA as SISTEMA11_0_, mpmtproces0_.MODIFICADO_POR as MODIFICADO9_11_0_, mpmtproces0_.FECHA_MODIFICACION as FECHA10_11_0_, mpmtproces0_.FECHA_FIN_GEN as FECHA11_11_0_ from ADMIN_MPM.MPM_TPROCESOS mpmtproces0_ where mpmtproces0_.ID_PROCESO=? for update nowait
    [DEBUG] 2014-09-05 17:26:36,158 ==> Static select for entity com.maxcom.mpm.model.MpmTprocesos [OPTIMISTIC]: select mpmtproces0_.ID_PROCESO as ID1_11_0_, mpmtproces0_.ID_ESTADO as ID2_11_0_, mpmtproces0_.TIPO_PROCESO as TIPO3_11_0_, mpmtproces0_.FECHA_INI_GEN as FECHA4_11_0_, mpmtproces0_.FECHA_CIERRE as FECHA5_11_0_, mpmtproces0_.CREADO_POR as CREADO6_11_0_, mpmtproces0_.FECHA_CREACION as FECHA7_11_0_, mpmtproces0_.SISTEMA as SISTEMA11_0_, mpmtproces0_.MODIFICADO_POR as MODIFICADO9_11_0_, mpmtproces0_.FECHA_MODIFICACION as FECHA10_11_0_, mpmtproces0_.FECHA_FIN_GEN as FECHA11_11_0_ from ADMIN_MPM.MPM_TPROCESOS mpmtproces0_ where mpmtproces0_.ID_PROCESO=?
    [DEBUG] 2014-09-05 17:26:36,158 ==> Static select for entity com.maxcom.mpm.model.MpmTprocesos [OPTIMISTIC_FORCE_INCREMENT]: select mpmtproces0_.ID_PROCESO as ID1_11_0_, mpmtproces0_.ID_ESTADO as ID2_11_0_, mpmtproces0_.TIPO_PROCESO as TIPO3_11_0_, mpmtproces0_.FECHA_INI_GEN as FECHA4_11_0_, mpmtproces0_.FECHA_CIERRE as FECHA5_11_0_, mpmtproces0_.CREADO_POR as CREADO6_11_0_, mpmtproces0_.FECHA_CREACION as FECHA7_11_0_, mpmtproces0_.SISTEMA as SISTEMA11_0_, mpmtproces0_.MODIFICADO_POR as MODIFICADO9_11_0_, mpmtproces0_.FECHA_MODIFICACION as FECHA10_11_0_, mpmtproces0_.FECHA_FIN_GEN as FECHA11_11_0_ from ADMIN_MPM.MPM_TPROCESOS mpmtproces0_ where mpmtproces0_.ID_PROCESO=?
    [DEBUG] 2014-09-05 17:26:36,198 ==> Static select for action ACTION_MERGE on entity com.maxcom.mpm.model.MpmTprocesos: select mpmtproces0_.ID_PROCESO as ID1_11_0_, mpmtproces0_.ID_ESTADO as ID2_11_0_, mpmtproces0_.TIPO_PROCESO as TIPO3_11_0_, mpmtproces0_.FECHA_INI_GEN as FECHA4_11_0_, mpmtproces0_.FECHA_CIERRE as FECHA5_11_0_, mpmtproces0_.CREADO_POR as CREADO6_11_0_, mpmtproces0_.FECHA_CREACION as FECHA7_11_0_, mpmtproces0_.SISTEMA as SISTEMA11_0_, mpmtproces0_.MODIFICADO_POR as MODIFICADO9_11_0_, mpmtproces0_.FECHA_MODIFICACION as FECHA10_11_0_, mpmtproces0_.FECHA_FIN_GEN as FECHA11_11_0_ from ADMIN_MPM.MPM_TPROCESOS mpmtproces0_ where mpmtproces0_.ID_PROCESO=?
    [DEBUG] 2014-09-05 17:26:36,198 ==> Static select for action ACTION_REFRESH on entity com.maxcom.mpm.model.MpmTprocesos: select mpmtproces0_.ID_PROCESO as ID1_11_0_, mpmtproces0_.ID_ESTADO as ID2_11_0_, mpmtproces0_.TIPO_PROCESO as TIPO3_11_0_, mpmtproces0_.FECHA_INI_GEN as FECHA4_11_0_, mpmtproces0_.FECHA_CIERRE as FECHA5_11_0_, mpmtproces0_.CREADO_POR as CREADO6_11_0_, mpmtproces0_.FECHA_CREACION as FECHA7_11_0_, mpmtproces0_.SISTEMA as SISTEMA11_0_, mpmtproces0_.MODIFICADO_POR as MODIFICADO9_11_0_, mpmtproces0_.FECHA_MODIFICACION as FECHA10_11_0_, mpmtproces0_.FECHA_FIN_GEN as FECHA11_11_0_ from ADMIN_MPM.MPM_TPROCESOS mpmtproces0_ where mpmtproces0_.ID_PROCESO=?
    [DEBUG] 2014-09-05 17:26:36,198 ==> Static select for entity com.maxcom.mpm.model.MpmCestados [NONE]: select mpmcestado0_.ID_ESTADO as ID1_0_0_, mpmcestado0_.ID_NOTIFICACION as ID2_0_0_, mpmcestado0_.DESCRIPCION as DESCRIPC3_0_0_, mpmcestado0_.NOMBRE as NOMBRE0_0_, mpmcestado0_.ESTADO_FINAL as ESTADO5_0_0_, mpmcestado0_.CREADO_POR as CREADO6_0_0_, mpmcestado0_.FECHA_CREACION as FECHA7_0_0_, mpmcestado0_.SISTEMA as SISTEMA0_0_, mpmcestado0_.MODIFICADO_POR as MODIFICADO9_0_0_, mpmcestado0_.FECHA_MODIFICACION as FECHA10_0_0_, mpmcestado0_.ACTIVO as ACTIVO0_0_ from ADMIN_MPM.MPM_CESTADOS mpmcestado0_ where mpmcestado0_.ID_ESTADO=?
    [DEBUG] 2014-09-05 17:26:36,198 ==> Static select for entity com.maxcom.mpm.model.MpmCestados [READ]: select mpmcestado0_.ID_ESTADO as ID1_0_0_, mpmcestado0_.ID_NOTIFICACION as ID2_0_0_, mpmcestado0_.DESCRIPCION as DESCRIPC3_0_0_, mpmcestado0_.NOMBRE as NOMBRE0_0_, mpmcestado0_.ESTADO_FINAL as ESTADO5_0_0_, mpmcestado0_.CREADO_POR as CREADO6_0_0_, mpmcestado0_.FECHA_CREACION as FECHA7_0_0_, mpmcestado0_.SISTEMA as SISTEMA0_0_, mpmcestado0_.MODIFICADO_POR as MODIFICADO9_0_0_, mpmcestado0_.FECHA_MODIFICACION as FECHA10_0_0_, mpmcestado0_.ACTIVO as ACTIVO0_0_ from ADMIN_MPM.MPM_CESTADOS mpmcestado0_ where mpmcestado0_.ID_ESTADO=?
    [DEBUG] 2014-09-05 17:26:36,198 ==> Static select for entity com.maxcom.mpm.model.MpmCestados [UPGRADE]: select mpmcestado0_.ID_ESTADO as ID1_0_0_, mpmcestado0_.ID_NOTIFICACION as ID2_0_0_, mpmcestado0_.DESCRIPCION as DESCRIPC3_0_0_, mpmcestado0_.NOMBRE as NOMBRE0_0_, mpmcestado0_.ESTADO_FINAL as ESTADO5_0_0_, mpmcestado0_.CREADO_POR as CREADO6_0_0_, mpmcestado0_.FECHA_CREACION as FECHA7_0_0_, mpmcestado0_.SISTEMA as SISTEMA0_0_, mpmcestado0_.MODIFICADO_POR as MODIFICADO9_0_0_, mpmcestado0_.FECHA_MODIFICACION as FECHA10_0_0_, mpmcestado0_.ACTIVO as ACTIVO0_0_ from ADMIN_MPM.MPM_CESTADOS mpmcestado0_ where mpmcestado0_.ID_ESTADO=? for update
    [DEBUG] 2014-09-05 17:26:36,198 ==> Static select for entity com.maxcom.mpm.model.MpmCestados [UPGRADE_NOWAIT]: select mpmcestado0_.ID_ESTADO as ID1_0_0_, mpmcestado0_.ID_NOTIFICACION as ID2_0_0_, mpmcestado0_.DESCRIPCION as DESCRIPC3_0_0_, mpmcestado0_.NOMBRE as NOMBRE0_0_, mpmcestado0_.ESTADO_FINAL as ESTADO5_0_0_, mpmcestado0_.CREADO_POR as CREADO6_0_0_, mpmcestado0_.FECHA_CREACION as FECHA7_0_0_, mpmcestado0_.SISTEMA as SISTEMA0_0_, mpmcestado0_.MODIFICADO_POR as MODIFICADO9_0_0_, mpmcestado0_.FECHA_MODIFICACION as FECHA10_0_0_, mpmcestado0_.ACTIVO as ACTIVO0_0_ from ADMIN_MPM.MPM_CESTADOS mpmcestado0_ where mpmcestado0_.ID_ESTADO=? for update nowait
    [DEBUG] 2014-09-05 17:26:36,198 ==> Static select for entity com.maxcom.mpm.model.MpmCestados [FORCE]: select mpmcestado0_.ID_ESTADO as ID1_0_0_, mpmcestado0_.ID_NOTIFICACION as ID2_0_0_, mpmcestado0_.DESCRIPCION as DESCRIPC3_0_0_, mpmcestado0_.NOMBRE as NOMBRE0_0_, mpmcestado0_.ESTADO_FINAL as ESTADO5_0_0_, mpmcestado0_.CREADO_POR as CREADO6_0_0_, mpmcestado0_.FECHA_CREACION as FECHA7_0_0_, mpmcestado0_.SISTEMA as SISTEMA0_0_, mpmcestado0_.MODIFICADO_POR as MODIFICADO9_0_0_, mpmcestado0_.FECHA_MODIFICACION as FECHA10_0_0_, mpmcestado0_.ACTIVO as ACTIVO0_0_ from ADMIN_MPM.MPM_CESTADOS mpmcestado0_ where mpmcestado0_.ID_ESTADO=? for update nowait
    [DEBUG] 2014-09-05 17:26:36,198 ==> Static select for entity com.maxcom.mpm.model.MpmCestados [PESSIMISTIC_READ]: select mpmcestado0_.ID_ESTADO as ID1_0_0_, mpmcestado0_.ID_NOTIFICACION as ID2_0_0_, mpmcestado0_.DESCRIPCION as DESCRIPC3_0_0_, mpmcestado0_.NOMBRE as NOMBRE0_0_, mpmcestado0_.ESTADO_FINAL as ESTADO5_0_0_, mpmcestado0_.CREADO_POR as CREADO6_0_0_, mpmcestado0_.FECHA_CREACION as FECHA7_0_0_, mpmcestado0_.SISTEMA as SISTEMA0_0_, mpmcestado0_.MODIFICADO_POR as MODIFICADO9_0_0_, mpmcestado0_.FECHA_MODIFICACION as FECHA10_0_0_, mpmcestado0_.ACTIVO as ACTIVO0_0_ from ADMIN_MPM.MPM_CESTADOS mpmcestado0_ where mpmcestado0_.ID_ESTADO=? for update
    [DEBUG] 2014-09-05 17:26:36,198 ==> Static select for entity com.maxcom.mpm.model.MpmCestados [PESSIMISTIC_WRITE]: select mpmcestado0_.ID_ESTADO as ID1_0_0_, mpmcestado0_.ID_NOTIFICACION as ID2_0_0_, mpmcestado0_.DESCRIPCION as DESCRIPC3_0_0_, mpmcestado0_.NOMBRE as NOMBRE0_0_, mpmcestado0_.ESTADO_FINAL as ESTADO5_0_0_, mpmcestado0_.CREADO_POR as CREADO6_0_0_, mpmcestado0_.FECHA_CREACION as FECHA7_0_0_, mpmcestado0_.SISTEMA as SISTEMA0_0_, mpmcestado0_.MODIFICADO_POR as MODIFICADO9_0_0_, mpmcestado0_.FECHA_MODIFICACION as FECHA10_0_0_, mpmcestado0_.ACTIVO as ACTIVO0_0_ from ADMIN_MPM.MPM_CESTADOS mpmcestado0_ where mpmcestado0_.ID_ESTADO=? for update
    [DEBUG] 2014-09-05 17:26:36,198 ==> Static select for entity com.maxcom.mpm.model.MpmCestados [PESSIMISTIC_FORCE_INCREMENT]: select mpmcestado0_.ID_ESTADO as ID1_0_0_, mpmcestado0_.ID_NOTIFICACION as ID2_0_0_, mpmcestado0_.DESCRIPCION as DESCRIPC3_0_0_, mpmcestado0_.NOMBRE as NOMBRE0_0_, mpmcestado0_.ESTADO_FINAL as ESTADO5_0_0_, mpmcestado0_.CREADO_POR as CREADO6_0_0_, mpmcestado0_.FECHA_CREACION as FECHA7_0_0_, mpmcestado0_.SISTEMA as SISTEMA0_0_, mpmcestado0_.MODIFICADO_POR as MODIFICADO9_0_0_, mpmcestado0_.FECHA_MODIFICACION as FECHA10_0_0_, mpmcestado0_.ACTIVO as ACTIVO0_0_ from ADMIN_MPM.MPM_CESTADOS mpmcestado0_ where mpmcestado0_.ID_ESTADO=? for update nowait
    [DEBUG] 2014-09-05 17:26:36,198 ==> Static select for entity com.maxcom.mpm.model.MpmCestados [OPTIMISTIC]: select mpmcestado0_.ID_ESTADO as ID1_0_0_, mpmcestado0_.ID_NOTIFICACION as ID2_0_0_, mpmcestado0_.DESCRIPCION as DESCRIPC3_0_0_, mpmcestado0_.NOMBRE as NOMBRE0_0_, mpmcestado0_.ESTADO_FINAL as ESTADO5_0_0_, mpmcestado0_.CREADO_POR as CREADO6_0_0_, mpmcestado0_.FECHA_CREACION as FECHA7_0_0_, mpmcestado0_.SISTEMA as SISTEMA0_0_, mpmcestado0_.MODIFICADO_POR as MODIFICADO9_0_0_, mpmcestado0_.FECHA_MODIFICACION as FECHA10_0_0_, mpmcestado0_.ACTIVO as ACTIVO0_0_ from ADMIN_MPM.MPM_CESTADOS mpmcestado0_ where mpmcestado0_.ID_ESTADO=?
    [DEBUG] 2014-09-05 17:26:36,659 ==> Static select for entity com.maxcom.mpm.model.MpmCestados [OPTIMISTIC_FORCE_INCREMENT]: select mpmcestado0_.ID_ESTADO as ID1_0_0_, mpmcestado0_.ID_NOTIFICACION as ID2_0_0_, mpmcestado0_.DESCRIPCION as DESCRIPC3_0_0_, mpmcestado0_.NOMBRE as NOMBRE0_0_, mpmcestado0_.ESTADO_FINAL as ESTADO5_0_0_, mpmcestado0_.CREADO_POR as CREADO6_0_0_, mpmcestado0_.FECHA_CREACION as FECHA7_0_0_, mpmcestado0_.SISTEMA as SISTEMA0_0_, mpmcestado0_.MODIFICADO_POR as MODIFICADO9_0_0_, mpmcestado0_.FECHA_MODIFICACION as FECHA10_0_0_, mpmcestado0_.ACTIVO as ACTIVO0_0_ from ADMIN_MPM.MPM_CESTADOS mpmcestado0_ where mpmcestado0_.ID_ESTADO=?
    [DEBUG] 2014-09-05 17:26:36,659 ==> Static select for action ACTION_MERGE on entity com.maxcom.mpm.model.MpmCestados: select mpmcestado0_.ID_ESTADO as ID1_0_0_, mpmcestado0_.ID_NOTIFICACION as ID2_0_0_, mpmcestado0_.DESCRIPCION as DESCRIPC3_0_0_, mpmcestado0_.NOMBRE as NOMBRE0_0_, mpmcestado0_.ESTADO_FINAL as ESTADO5_0_0_, mpmcestado0_.CREADO_POR as CREADO6_0_0_, mpmcestado0_.FECHA_CREACION as FECHA7_0_0_, mpmcestado0_.SISTEMA as SISTEMA0_0_, mpmcestado0_.MODIFICADO_POR as MODIFICADO9_0_0_, mpmcestado0_.FECHA_MODIFICACION as FECHA10_0_0_, mpmcestado0_.ACTIVO as ACTIVO0_0_ from ADMIN_MPM.MPM_CESTADOS mpmcestado0_ where mpmcestado0_.ID_ESTADO=?
    [DEBUG] 2014-09-05 17:26:36,659 ==> Static select for action ACTION_REFRESH on entity com.maxcom.mpm.model.MpmCestados: select mpmcestado0_.ID_ESTADO as ID1_0_0_, mpmcestado0_.ID_NOTIFICACION as ID2_0_0_, mpmcestado0_.DESCRIPCION as DESCRIPC3_0_0_, mpmcestado0_.NOMBRE as NOMBRE0_0_, mpmcestado0_.ESTADO_FINAL as ESTADO5_0_0_, mpmcestado0_.CREADO_POR as CREADO6_0_0_, mpmcestado0_.FECHA_CREACION as FECHA7_0_0_, mpmcestado0_.SISTEMA as SISTEMA0_0_, mpmcestado0_.MODIFICADO_POR as MODIFICADO9_0_0_, mpmcestado0_.FECHA_MODIFICACION as FECHA10_0_0_, mpmcestado0_.ACTIVO as ACTIVO0_0_ from ADMIN_MPM.MPM_CESTADOS mpmcestado0_ where mpmcestado0_.ID_ESTADO=?
    [DEBUG] 2014-09-05 17:26:36,659 ==> Static select for entity com.maxcom.mpm.model.MpmCtiposCuentas [NONE]: select mpmctiposc0_.ID_TIPO_CUENTA as ID1_5_0_, mpmctiposc0_.ID_GRUPO_COBRANZA as ID2_5_0_, mpmctiposc0_.DESCRIPCION as DESCRIPC3_5_0_, mpmctiposc0_.CREADO_POR as CREADO4_5_0_, mpmctiposc0_.FECHA_CREACION as FECHA5_5_0_, mpmctiposc0_.SISTEMA as SISTEMA5_0_, mpmctiposc0_.MODIFICADO_POR as MODIFICADO7_5_0_, mpmctiposc0_.FECHA_MODIFICACION as FECHA8_5_0_, mpmctiposc0_.ACTIVO as ACTIVO5_0_ from ADMIN_MPM.MPM_CTIPOS_CUENTAS mpmctiposc0_ where mpmctiposc0_.ID_TIPO_CUENTA=?
    [DEBUG] 2014-09-05 17:26:36,659 ==> Static select for entity com.maxcom.mpm.model.MpmCtiposCuentas [READ]: select mpmctiposc0_.ID_TIPO_CUENTA as ID1_5_0_, mpmctiposc0_.ID_GRUPO_COBRANZA as ID2_5_0_, mpmctiposc0_.DESCRIPCION as DESCRIPC3_5_0_, mpmctiposc0_.CREADO_POR as CREADO4_5_0_, mpmctiposc0_.FECHA_CREACION as FECHA5_5_0_, mpmctiposc0_.SISTEMA as SISTEMA5_0_, mpmctiposc0_.MODIFICADO_POR as MODIFICADO7_5_0_, mpmctiposc0_.FECHA_MODIFICACION as FECHA8_5_0_, mpmctiposc0_.ACTIVO as ACTIVO5_0_ from ADMIN_MPM.MPM_CTIPOS_CUENTAS mpmctiposc0_ where mpmctiposc0_.ID_TIPO_CUENTA=?
    [DEBUG] 2014-09-05 17:26:36,659 ==> Static select for entity com.maxcom.mpm.model.MpmCtiposCuentas [UPGRADE]: select mpmctiposc0_.ID_TIPO_CUENTA as ID1_5_0_, mpmctiposc0_.ID_GRUPO_COBRANZA as ID2_5_0_, mpmctiposc0_.DESCRIPCION as DESCRIPC3_5_0_, mpmctiposc0_.CREADO_POR as CREADO4_5_0_, mpmctiposc0_.FECHA_CREACION as FECHA5_5_0_, mpmctiposc0_.SISTEMA as SISTEMA5_0_, mpmctiposc0_.MODIFICADO_POR as MODIFICADO7_5_0_, mpmctiposc0_.FECHA_MODIFICACION as FECHA8_5_0_, mpmctiposc0_.ACTIVO as ACTIVO5_0_ from ADMIN_MPM.MPM_CTIPOS_CUENTAS mpmctiposc0_ where mpmctiposc0_.ID_TIPO_CUENTA=? for update
    [DEBUG] 2014-09-05 17:26:36,659 ==> Static select for entity com.maxcom.mpm.model.MpmCtiposCuentas [UPGRADE_NOWAIT]: select mpmctiposc0_.ID_TIPO_CUENTA as ID1_5_0_, mpmctiposc0_.ID_GRUPO_COBRANZA as ID2_5_0_, mpmctiposc0_.DESCRIPCION as DESCRIPC3_5_0_, mpmctiposc0_.CREADO_POR as CREADO4_5_0_, mpmctiposc0_.FECHA_CREACION as FECHA5_5_0_, mpmctiposc0_.SISTEMA as SISTEMA5_0_, mpmctiposc0_.MODIFICADO_POR as MODIFICADO7_5_0_, mpmctiposc0_.FECHA_MODIFICACION as FECHA8_5_0_, mpmctiposc0_.ACTIVO as ACTIVO5_0_ from ADMIN_MPM.MPM_CTIPOS_CUENTAS mpmctiposc0_ where mpmctiposc0_.ID_TIPO_CUENTA=? for update nowait
    [DEBUG] 2014-09-05 17:26:36,659 ==> Static select for entity com.maxcom.mpm.model.MpmCtiposCuentas [FORCE]: select mpmctiposc0_.ID_TIPO_CUENTA as ID1_5_0_, mpmctiposc0_.ID_GRUPO_COBRANZA as ID2_5_0_, mpmctiposc0_.DESCRIPCION as DESCRIPC3_5_0_, mpmctiposc0_.CREADO_POR as CREADO4_5_0_, mpmctiposc0_.FECHA_CREACION as FECHA5_5_0_, mpmctiposc0_.SISTEMA as SISTEMA5_0_, mpmctiposc0_.MODIFICADO_POR as MODIFICADO7_5_0_, mpmctiposc0_.FECHA_MODIFICACION as FECHA8_5_0_, mpmctiposc0_.ACTIVO as ACTIVO5_0_ from ADMIN_MPM.MPM_CTIPOS_CUENTAS mpmctiposc0_ where mpmctiposc0_.ID_TIPO_CUENTA=? for update nowait
    [DEBUG] 2014-09-05 17:26:36,659 ==> Static select for entity com.maxcom.mpm.model.MpmCtiposCuentas [PESSIMISTIC_READ]: select mpmctiposc0_.ID_TIPO_CUENTA as ID1_5_0_, mpmctiposc0_.ID_GRUPO_COBRANZA as ID2_5_0_, mpmctiposc0_.DESCRIPCION as DESCRIPC3_5_0_, mpmctiposc0_.CREADO_POR as CREADO4_5_0_, mpmctiposc0_.FECHA_CREACION as FECHA5_5_0_, mpmctiposc0_.SISTEMA as SISTEMA5_0_, mpmctiposc0_.MODIFICADO_POR as MODIFICADO7_5_0_, mpmctiposc0_.FECHA_MODIFICACION as FECHA8_5_0_, mpmctiposc0_.ACTIVO as ACTIVO5_0_ from ADMIN_MPM.MPM_CTIPOS_CUENTAS mpmctiposc0_ where mpmctiposc0_.ID_TIPO_CUENTA=? for update
    [DEBUG] 2014-09-05 17:26:36,659 ==> Static select for entity com.maxcom.mpm.model.MpmCtiposCuentas [PESSIMISTIC_WRITE]: select mpmctiposc0_.ID_TIPO_CUENTA as ID1_5_0_, mpmctiposc0_.ID_GRUPO_COBRANZA as ID2_5_0_, mpmctiposc0_.DESCRIPCION as DESCRIPC3_5_0_, mpmctiposc0_.CREADO_POR as CREADO4_5_0_, mpmctiposc0_.FECHA_CREACION as FECHA5_5_0_, mpmctiposc0_.SISTEMA as SISTEMA5_0_, mpmctiposc0_.MODIFICADO_POR as MODIFICADO7_5_0_, mpmctiposc0_.FECHA_MODIFICACION as FECHA8_5_0_, mpmctiposc0_.ACTIVO as ACTIVO5_0_ from ADMIN_MPM.MPM_CTIPOS_CUENTAS mpmctiposc0_ where mpmctiposc0_.ID_TIPO_CUENTA=? for update
    [DEBUG] 2014-09-05 17:26:36,659 ==> Static select for entity com.maxcom.mpm.model.MpmCtiposCuentas [PESSIMISTIC_FORCE_INCREMENT]: select mpmctiposc0_.ID_TIPO_CUENTA as ID1_5_0_, mpmctiposc0_.ID_GRUPO_COBRANZA as ID2_5_0_, mpmctiposc0_.DESCRIPCION as DESCRIPC3_5_0_, mpmctiposc0_.CREADO_POR as CREADO4_5_0_, mpmctiposc0_.FECHA_CREACION as FECHA5_5_0_, mpmctiposc0_.SISTEMA as SISTEMA5_0_, mpmctiposc0_.MODIFICADO_POR as MODIFICADO7_5_0_, mpmctiposc0_.FECHA_MODIFICACION as FECHA8_5_0_, mpmctiposc0_.ACTIVO as ACTIVO5_0_ from ADMIN_MPM.MPM_CTIPOS_CUENTAS mpmctiposc0_ where mpmctiposc0_.ID_TIPO_CUENTA=? for update nowait
    [DEBUG] 2014-09-05 17:26:36,659 ==> Static select for entity com.maxcom.mpm.model.MpmCtiposCuentas [OPTIMISTIC]: select mpmctiposc0_.ID_TIPO_CUENTA as ID1_5_0_, mpmctiposc0_.ID_GRUPO_COBRANZA as ID2_5_0_, mpmctiposc0_.DESCRIPCION as DESCRIPC3_5_0_, mpmctiposc0_.CREADO_POR as CREADO4_5_0_, mpmctiposc0_.FECHA_CREACION as FECHA5_5_0_, mpmctiposc0_.SISTEMA as SISTEMA5_0_, mpmctiposc0_.MODIFICADO_POR as MODIFICADO7_5_0_, mpmctiposc0_.FECHA_MODIFICACION as FECHA8_5_0_, mpmctiposc0_.ACTIVO as ACTIVO5_0_ from ADMIN_MPM.MPM_CTIPOS_CUENTAS mpmctiposc0_ where mpmctiposc0_.ID_TIPO_CUENTA=?
    [DEBUG] 2014-09-05 17:26:36,659 ==> Static select for entity com.maxcom.mpm.model.MpmCtiposCuentas [OPTIMISTIC_FORCE_INCREMENT]: select mpmctiposc0_.ID_TIPO_CUENTA as ID1_5_0_, mpmctiposc0_.ID_GRUPO_COBRANZA as ID2_5_0_, mpmctiposc0_.DESCRIPCION as DESCRIPC3_5_0_, mpmctiposc0_.CREADO_POR as CREADO4_5_0_, mpmctiposc0_.FECHA_CREACION as FECHA5_5_0_, mpmctiposc0_.SISTEMA as SISTEMA5_0_, mpmctiposc0_.MODIFICADO_POR as MODIFICADO7_5_0_, mpmctiposc0_.FECHA_MODIFICACION as FECHA8_5_0_, mpmctiposc0_.ACTIVO as ACTIVO5_0_ from ADMIN_MPM.MPM_CTIPOS_CUENTAS mpmctiposc0_ where mpmctiposc0_.ID_TIPO_CUENTA=?
    [DEBUG] 2014-09-05 17:26:36,659 ==> Static select for action ACTION_MERGE on entity com.maxcom.mpm.model.MpmCtiposCuentas: select mpmctiposc0_.ID_TIPO_CUENTA as ID1_5_0_, mpmctiposc0_.ID_GRUPO_COBRANZA as ID2_5_0_, mpmctiposc0_.DESCRIPCION as DESCRIPC3_5_0_, mpmctiposc0_.CREADO_POR as CREADO4_5_0_, mpmctiposc0_.FECHA_CREACION as FECHA5_5_0_, mpmctiposc0_.SISTEMA as SISTEMA5_0_, mpmctiposc0_.MODIFICADO_POR as MODIFICADO7_5_0_, mpmctiposc0_.FECHA_MODIFICACION as FECHA8_5_0_, mpmctiposc0_.ACTIVO as ACTIVO5_0_ from ADMIN_MPM.MPM_CTIPOS_CUENTAS mpmctiposc0_ where mpmctiposc0_.ID_TIPO_CUENTA=?
    [DEBUG] 2014-09-05 17:26:36,659 ==> Static select for action ACTION_REFRESH on entity com.maxcom.mpm.model.MpmCtiposCuentas: select mpmctiposc0_.ID_TIPO_CUENTA as ID1_5_0_, mpmctiposc0_.ID_GRUPO_COBRANZA as ID2_5_0_, mpmctiposc0_.DESCRIPCION as DESCRIPC3_5_0_, mpmctiposc0_.CREADO_POR as CREADO4_5_0_, mpmctiposc0_.FECHA_CREACION as FECHA5_5_0_, mpmctiposc0_.SISTEMA as SISTEMA5_0_, mpmctiposc0_.MODIFICADO_POR as MODIFICADO7_5_0_, mpmctiposc0_.FECHA_MODIFICACION as FECHA8_5_0_, mpmctiposc0_.ACTIVO as ACTIVO5_0_ from ADMIN_MPM.MPM_CTIPOS_CUENTAS mpmctiposc0_ where mpmctiposc0_.ID_TIPO_CUENTA=?
    [DEBUG] 2014-09-05 17:26:36,659 ==> Static select for entity com.maxcom.mpm.model.MpmCtiposNotificaciones [NONE]: select mpmctiposn0_.ID_TIPO_NOTIFICACION as ID1_6_0_, mpmctiposn0_.PREFIJO as PREFIJO6_0_, mpmctiposn0_.POSTFIJO as POSTFIJO6_0_, mpmctiposn0_.DESCRIPCION as DESCRIPC4_6_0_, mpmctiposn0_.TIPO_MAIL as TIPO5_6_0_, mpmctiposn0_.CREADO_POR as CREADO6_6_0_, mpmctiposn0_.FECHA_CREACION as FECHA7_6_0_, mpmctiposn0_.SISTEMA as SISTEMA6_0_, mpmctiposn0_.MODIFICADO_POR as MODIFICADO9_6_0_, mpmctiposn0_.FECHA_MODIFICACION as FECHA10_6_0_, mpmctiposn0_.ACTIVO as ACTIVO6_0_ from ADMIN_MPM.MPM_CTIPOS_NOTIFICACIONES mpmctiposn0_ where mpmctiposn0_.ID_TIPO_NOTIFICACION=?
